report_month,vp,loan_number,fund_date,state,product_bucket_group,purpose,loan_amount,revenue_total_loan_level,expense_total_loan_level,los_revenue_amt,gl_fee_income_amt,gl_gos_amt,gl_oi_amt,gl_exception_amt,los_exception_amt,llr_amt,corporate_allocation_amt,source_row_count_under_loan_key
2025-01-01,Richard Scott,1244649686,2025-01-03,OH,Conventional,Purchase,281250,416.5645,-179.3202,127,54.9643,153.0002,100,-9.2,-9.2,-3.0002,-176.32,3
2025-01-01,Steven Taylor,4839950982,2025-01-03,OH,Conventional,Purchase,308460,475.8907,-163.7665,213.1,48.5907,188.0001,23.9999,1.1,1.1,-3.0001,-160.7664,2
2025-01-01,Nancy Sanchez,2433520938,2025-01-03,WI,Conventional,Purchase,260000,606.6358,-193.7308,274.8,57.2358,209,66,-0.2,-0.2,-3,-190.7308,3
2025-01-01,Mark King,634507712,2025-01-03,FL,Conventional,Purchase,185000,670.593,-271.0541,278.7,63.993,269.5,77,-9.3,-9.3,-3,-268.0541,5
2025-01-01,Karen Taylor,2602103731,2025-01-03,TX,Government,Purchase,451668,739.0814,-112.793,347.8,25.6813,220.0001,110,17.8,17.8,-3,-109.793,6
2025-01-01,Sarah Brown,712303587,2025-01-07,IL,Conventional,Purchase,526500,472.4812,-102.4302,220.7,29.0813,156,62.6999,2,2,-3,-99.4302,16
2025-01-01,Joshua Allen,1933839143,2025-01-07,NE,Government,Purchase,325395,636.8329,-163.8814,329.5,-39.6672,227.0001,120,,0,-3,-160.8814,11
2025-01-01,Sarah Thomas,335247255,2025-01-07,NV,Government,Purchase,245000,433.4176,-216.6735,227.9,-3.7824,156.5,90,-18.6,-18.6,-3,-213.6735,24
2025-01-01,Elizabeth White,2228804895,2025-01-07,DE,Government,Purchase,328932,435.8373,-162.1514,225,-4.9627,130.0001,90.0001,-2.1001,-2.1001,-3,-159.1514,23
2025-01-01,Paul Thomas,9223780041,2025-01-07,MA,Conventional,Purchase,528000,405.5849,-102.1477,165,23.5849,121,72,12,12,-3,-99.1477,9
2025-01-01,Daniel Perez,5061533046,2025-01-07,AR,Conventional,Purchase,179925,328.1079,-293.9547,-4.2,70.8078,191.4998,70.0003,,0,-3.0001,-290.9546,8
2025-01-01,Margaret Allen,422985682,2025-01-07,OH,Conventional,Purchase,409050,531.2683,-130.9796,247.4,35.4683,160,84,2.2,2.2,-3.0001,-127.9795,21
2025-01-01,Susan Nguyen,2738740054,2025-01-07,ID,Conventional,Purchase,450000,545.2962,-119.3333,246.6,27.6962,151,120,,0,-3,-116.3333,9
2025-01-01,Charles Brown,6518390808,2025-01-07,CA,Jumbo,Purchase,1087500,230.747,-51.1379,109.5,7.447,50,55.2,4.3,4.3,-3,-48.1379,11
2025-01-01,Mary Rodriguez,1876943203,2025-01-07,CA,Jumbo,Purchase,1000000,246.1066,-55.35,53,6.5066,64,130,-3.7,-3.7,-3,-52.35,10
2025-01-01,Betty Garcia,4588667348,2025-01-07,IL,Conventional,Purchase,394000,490.283,-135.868,231,39.683,140,77,1.3,1.3,-3,-132.868,14
2025-01-01,Thomas Taylor,3685444964,2025-01-07,VA,Conventional,Purchase,374000,376.2345,-142.9733,194,39.8345,155,80,-46.3,-46.3,-3,-139.9733,15
2025-01-01,Michael Lewis,3736590209,2025-01-07,MA,Jumbo,Purchase,2398400,161.4442,-24.8271,84.7,3.8442,59,37.5,-11.8,-11.8,-3,-21.8271,7
2025-01-01,Steven Ramirez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Donald Torres,7869916152,2025-01-03,PA,Conventional,Purchase,465000,346.6295,-115.5806,102,27.6295,113,104,,0,-3,-112.5806,7
2025-01-01,Joshua King,6679361082,2025-01-03,NY,Conventional,Purchase,640000,280.0859,-84.7969,21.5,19.4859,105.5,100,16.8,16.8,-3,-81.7969,4
2025-01-01,Jennifer Jones,9541955493,2025-01-03,NJ,Conventional,Purchase,373450,467.6543,-143.1795,207.5,35.1541,145.0001,76.9999,1.5001,1.5001,-3.0001,-140.1794,2
2025-01-01,Lisa Young,6771594745,2025-01-06,GA,Conventional,Purchase,11375,-1654.0484,-2.9978,0,-212.2462,,,,-1441.8022,-2.9978,,1
2025-01-01,Joseph Thomas,9479374382,2025-01-06,NY,Conventional,Purchase,525000,460.6728,-102.7143,161.2,29.8728,117.8,135,8.4,8.4,-3,-99.7143,5
2025-01-01,Lisa Miller,3456316580,2025-01-06,AK,Conventional,Purchase,436500,523.2685,-122.9313,219,26.8687,132.8,180,-17.7001,-17.7001,-3,-119.9313,3
2025-01-01,Ashley Thompson,4658023831,2025-01-06,CA,Conventional,Purchase,300700,540.7266,-177.0938,208,41.3266,135,185,-14.3,-14.3,-3,-174.0938,2
2025-01-01,Sarah Lewis,4094453716,2025-01-06,MO,Jumbo,NoCash-Out Refinance,1750000,514.0854,-32.9143,240.2,-4.6146,99.1,102.8,38.3,38.3,-3,-29.9143,4
2025-01-01,Betty Brown,3205993350,2025-01-06,FL,Conventional,Purchase,387903,698.8898,-137.9564,314.9,23.9898,150.0001,209.9999,,0,-3,-134.9564,4
2025-01-01,William Martinez,8639528713,2025-01-06,FL,Conventional,Purchase,447742,633.7729,-119.9199,237.2,33.1727,130.0001,235.0001,-0.8,-0.8,-2.9999,-116.92,2
2025-01-01,Robert Young,7671431055,2025-01-06,HI,Conventional,Purchase,535000,525.7204,-100.8505,209.8,23.1204,112.8,200,-10,-10,-3,-97.8505,6
2025-01-01,Elizabeth Gonzalez,6715907047,2025-01-06,IL,Government,Purchase,165938,1031.5565,-318.4792,488.4,4.3565,170.0002,250,59.3999,59.3999,-2.9999,-315.4793,8
2025-01-01,Lisa Thomas,2279045204,2025-01-06,OH,Conventional,Purchase,383800,771.2324,-139.3992,250,21.2324,100,100,150,150,-3,-136.3992,4
2025-01-01,Christopher Martinez,4473819626,2025-01-06,MI,Jumbo,Cash-Out Refinance,150000,846.03,-352,377.5,84.73,155,215,6.9,6.9,-3,-349,6
2025-01-01,Linda Hill,7024051810,2025-01-06,TN,Conventional,Purchase,253440,393.8688,-209.5577,128.9,60.1693,147.7999,135,-39.0002,-39.0002,-2.9999,-206.5578,8
2025-01-01,Linda Walker,6839380367,2025-01-06,FL,Conventional,Purchase,100000,700.223,-526.5,224.6,113.223,127.4,235,,0,-3,-523.5,16
2025-01-01,Kimberly Perez,6068750012,2025-01-06,NM,Government,Purchase,381019,564.2057,-140.3948,246.7,-2.4946,100,245.0001,-12.4999,-12.4999,-3.0001,-137.3947,7
2025-01-01,Matthew Perez,5669587885,2025-01-06,TN,Conventional,Purchase,63535,1008.0496,-826.9552,403.8,207.248,154.9996,250.0008,-3.9994,-3.9994,-2.9999,-823.9553,8
2025-01-01,Elizabeth Gonzalez,9050840026,2025-01-06,IL,Government,Purchase,147283,539.4721,-358.4379,237,29.0713,169.9999,250.0003,-73.2997,-73.2997,-2.9997,-355.4382,6
2025-01-01,Betty Brown,3348617920,2025-01-06,FL,Conventional,Purchase,100000,741.545,-526.5,235.7,145.845,150,210,,0,-3,-523.5,7
2025-01-01,Mark Lewis,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Jessica Taylor,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Paul Lee,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Elizabeth Davis,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Matthew Lewis,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Emily Miller,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Michelle Wright,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Lisa Wilson,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Kimberly Robinson,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Ashley Lewis,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Ashley White,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Thomas Thompson,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Joseph Nguyen,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Mark Ramirez,3836357087,,,,,,0,0,,,,,,,,,3
2025-01-01,Thomas Hernandez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Susan Scott,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Donald Lee,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Jennifer Scott,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Joshua Garcia,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,John Jackson,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Patricia Allen,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Emily King,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Patricia Ramirez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,John Martin,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Susan Sanchez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Ashley Flores,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Thomas Scott,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,David Martin,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Richard Robinson,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Joseph Allen,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Christopher Martinez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,James Clark,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,John Davis,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Paul Taylor,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Andrew Flores,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Paul Clark,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Michelle White,2736234468,2025-01-02,FL,Conventional,Purchase,304000,522.6776,-166.125,231.6,53.0776,158,80,,0,-3,-163.125,2
2025-01-01,Patricia Thompson,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Daniel Wilson,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,David Hill,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Michael Taylor,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Lisa Davis,3836357087,,,,,,0,0,,,,,,,,,4
2025-01-01,Donald Miller,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Mark Robinson,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Daniel Miller,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Christopher Clark,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,James Taylor,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Lisa Rodriguez,3836357087,,,,,,0,0,,,,,,,,,4
2025-01-01,Anthony Robinson,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Andrew Taylor,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Joshua Jackson,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Joseph Scott,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Joseph Sanchez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Sandra Ramirez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Jessica Williams,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Mark Anderson,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Mary Lee,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Richard Gonzalez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Charles Davis,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,William Jones,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Elizabeth Sanchez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Susan Miller,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Mary Gonzalez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Robert Garcia,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Jennifer Davis,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Margaret Thompson,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Richard Lewis,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Mark Clark,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Thomas Wilson,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Sandra Lopez,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Donna Torres,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Paul Torres,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Daniel Garcia,3836357087,,,,,,0,0,,,,,,,,,2
2025-01-01,Steven Garcia,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Sandra Lewis,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Daniel Perez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Elizabeth Jones,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Karen Ramirez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Sarah Garcia,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Joshua Williams,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Matthew Flores,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Elizabeth Taylor,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Emily Lopez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Charles Williams,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Joseph Martinez,3836357087,,,,,,0,0,,,,,,,,,1
2025-01-01,Andrew Brown,8748361974,2025-01-03,TX,Conventional,Purchase,417240,462.5139,-128.4674,138.1,29.2139,133,108,27.1,27.1,-3,-125.4674,8
2025-01-01,Kimberly Young,869978226,2025-01-03,IL,Conventional,Purchase,119999,773.1895,-439.2536,319.7,128.0894,187.9999,126.0002,5.7,5.7,-3,-436.2536,11
2025-01-01,Barbara Jackson,6565094741,2025-01-03,FL,Government,Purchase,489150,556.7888,-110.0225,224.9,-2.1114,209.0001,125.0001,,0,-3.0001,-107.0224,7
2025-01-01,Jennifer Johnson,1584525523,2025-01-03,IL,Conventional,Purchase,317300,651.1603,-167.9858,293.8,45.7605,168,108,17.7999,17.7999,-3,-164.9858,6
2025-01-01,Matthew Jackson,5901318336,2025-01-03,OH,Conventional,Purchase,446242,393.1128,-120.3129,115.5,34.2126,138,100.8,2.3001,2.3001,-2.9999,-117.313,18
2025-01-01,Barbara Thomas,6633062962,2025-01-03,TN,Conventional,Purchase,436500,431.2005,-122.9313,219.2,28.8005,155,100,-35.8999,-35.9001,-3,-119.9313,20
2025-01-01,Betty Miller,1899221627,2025-01-03,SC,Government,Purchase,307000,588.5753,-173.5212,303.7,-4.9247,227,90,-13.6,-13.6,-3,-170.5212,4
2025-01-01,Thomas Lopez,8714080898,2025-01-03,IL,Conventional,Purchase,441000,532.9073,-121.7075,245.1,33.6073,158,78,9.1,9.1,-3,-118.7075,9
2025-01-01,Betty Martinez,4220656478,2025-01-03,TN,Jumbo,Purchase,1400000,191.4103,-40.3929,78.4,6.3103,69.1,67.8,-15.1,-15.1,-3,-37.3929,11
2025-01-01,Sandra Jackson,2493709333,2025-01-03,IL,Conventional,Purchase,140000,616.4386,-376.9286,246.7,96.6386,173.7,90,4.7,4.7,-3,-373.9286,5
2025-01-01,Sarah King,1372151897,2025-01-03,IL,Government,Purchase,152192,789.1533,-346.9736,359.9,89.3536,250.0999,154.0002,-32.1002,-32.1002,-3.0002,-343.9734,12
2025-01-01,Mary Clark,104339494,2025-01-03,IL,Jumbo,Cash-Out Refinance,216000,758.8093,-245.3611,357.6,51.4093,136.5,228.9,-7.8,-7.8,-3,-242.3611,7
2025-01-01,Margaret Young,1533426357,2025-01-03,MN,Conventional,Purchase,175500,555.9436,-301.2906,217.2,76.6433,173.1003,89,,0,-3,-298.2906,8
2025-01-01,Paul Johnson,2884570165,2025-01-03,OH,Conventional,Purchase,312000,415.7365,-170.7885,135.1,51.4365,153,98,-10.9,-10.9,-3,-167.7885,12
2025-01-01,Mark Torres,8963109689,2025-01-03,NJ,Conventional,Purchase,10000,-1898,-3,0,-258,,,,-1640,-3,,6
2025-01-01,Lisa Torres,6567089752,2025-01-03,CO,Government,Purchase,581000,677.5248,-93.1033,391.9,-14.9752,177,77,23.3,23.3,-3,-90.1033,15
2025-01-01,Margaret Garcia,400732140,2025-01-03,FL,Jumbo,Purchase,1056000,443.8773,-52.5739,262.7,7.8773,109,65.9,-0.8,-0.8,-3,-49.5739,20
2025-01-01,Joseph Rodriguez,5804313999,2025-01-03,WA,Government,Purchase,508000,599.7847,-106.0512,243.6,-21.6153,201,150,13.4,13.4,-3,-103.0512,9
2025-01-01,Andrew Thompson,8409244220,2025-01-03,TX,Conventional,Purchase,498750,-51.157,-107.9625,51.6,18.6428,128,96,-172.6999,-172.6999,-3.0001,-104.9624,6
2025-01-01,Ashley Sanchez,8784579028,2025-01-03,NJ,Conventional,Purchase,671460,372.7779,-80.9644,181.7,15.5779,112.5001,58.9999,2,2,-3,-77.9644,14
2025-01-01,Susan Wilson,7090132911,2025-01-03,MI,Conventional,Purchase,131920,356.103,-399.8317,175,25.9028,160,100,-52.3999,-52.3999,-3.0003,-396.8314,5
2025-01-01,Daniel Perez,9987430292,2025-01-03,AR,Conventional,Purchase,92550,665.6908,-568.6407,233.6,145.8909,211.0005,70,2.5997,2.5997,-3.0005,-565.6402,6
2025-01-01,Michael Jackson,4344748437,2025-01-03,ND,Government,Purchase,201160,508.3854,-263.2407,225,73.3854,110,130,-15,-15,-3.0001,-260.2406,6
2025-01-01,Richard Harris,8175452312,2025-01-03,IN,Jumbo,Purchase,105500,918.0649,-499.2085,420.7,99.5649,28.6,424.4,-27.6,-27.6,-3,-496.2085,7
2025-01-01,Betty Anderson,354609510,2025-01-03,IL,Conventional,Purchase,5000,-3734.18,-3,0,-454.18,,,,-3280,-3,,4
2025-01-01,Anthony Gonzalez,6949403857,2025-01-03,MD,Conventional,Purchase,230000,614.1278,-230.6087,294.4,59.6278,206.5,83,-14.7,-14.7,-3,-227.6087,13
2025-01-01,Richard Walker,8322522661,2025-01-03,GA,Government,Purchase,263415,530.4469,-201.7356,268.4,-6.7528,225.0001,142.9998,-49.6001,-49.6001,-2.9998,-198.7358,15
2025-01-01,Matthew Jackson,4871019418,2025-01-03,OH,Conventional,Purchase,319600,340.6581,-166.7985,96.1,33.1583,158,120,-33.3001,-33.3001,-3,-163.7985,14
2025-01-01,Jessica Sanchez,7070815463,2025-01-03,NH,Conventional,Purchase,585000,312.0233,-92.4872,121.1,25.9233,119,66,-10,-10,-3,-89.4872,4
2025-01-01,Robert Miller,91031453,2025-01-03,NJ,Conventional,Purchase,720000,300.8588,-75.7083,129.6,17.2588,95.5,59.7,-0.6,-0.6,-3,-72.7083,13
2025-01-01,Steven Hernandez,9265691496,2025-01-03,GA,Conventional,Purchase,188000,515.0569,-281.4574,132.3,76.3569,145,180,-9.3,-9.3,-3,-278.4574,2
2025-01-01,Charles Scott,7762708301,2025-01-03,IL,Government,Purchase,914666,506.4235,-60.234,109,9.5235,186.5,201,0.2,0.2,-3,-57.234,5
2025-01-01,Ashley Sanchez,5577204876,2025-01-03,TX,Conventional,Purchase,431250,438.4179,-124.3914,208.4,37.4182,118,82.9999,-4.2001,-4.2001,-3.0001,-121.3913,6
2025-01-01,Barbara Thomas,3565854051,2025-01-03,WA,Government,Purchase,756543,474.2246,-72.1963,228.9,4.0244,166.5,100,-12.5999,-12.5999,-3,-69.1963,8
2025-01-01,Linda King,8289653765,2025-01-03,MA,Conventional,Purchase,468900,382.4708,-114.6443,196.1,28.1708,138,96,-37.9,-37.9,-3,-111.6443,37
2025-01-01,Richard Harris,133658955,2025-01-03,MI,Jumbo,Cash-Out Refinance,123000,502.9894,-428.6098,20.2,63.1894,40.9,387.9,-4.6,-4.6,-3,-425.6098,3
2025-01-01,Charles Scott,3343707713,2025-01-03,IL,Government,Purchase,254995,539.5383,-208.2982,104.2,48.6386,271.4998,114.9999,0.1,0.1,-3.0001,-205.2981,3
2025-01-01,Richard Wright,1455035961,2025-01-03,WA,Conventional,Purchase,240000,661.9767,-221.125,247.4,54.5767,194.8,140,12.6,12.6,-3,-218.125,10
2025-01-01,Thomas Taylor,3278497298,2025-01-03,SC,Government,Purchase,260988,667.4562,-203.584,303.3,51.6568,271.4998,79.9998,-19.5001,-19.5001,-3.0001,-200.5839,1
2025-01-01,Michelle Torres,6699305927,2025-01-03,CA,Conventional,Purchase,528000,378.7856,-102.1477,103.3,21.4856,129,125,,0,-3,-99.1477,5
2025-01-01,Lisa Wright,2612219399,2025-01-03,CA,Conventional,Purchase,561875,413.1958,-96.1702,197.5,16.6957,122.0001,77,,0,-3,-93.1702,13
2025-01-01,Paul Garcia,9590346475,2025-01-03,PA,Conventional,Purchase,225000,528.7302,-235.6667,245.9,55.9302,171.9,143,-44,-44,-3,-232.6667,15
2025-01-01,Mary Flores,2643835412,2025-01-03,TN,Government,Purchase,511700,397.8207,-105.306,111.5,-6.2795,193,100,-0.1999,-0.1999,-3,-102.306,3
2025-01-01,Richard Martinez,1599952337,2025-01-03,OH,Conventional,Purchase,186240,515.5576,-284.0888,158.1,87.057,169.2,84.0002,8.6002,8.6002,-2.9999,-281.0889,16
2025-01-01,Barbara Thomas,8712041277,2025-01-03,TN,Conventional,Purchase,460000,-27.6954,-116.8043,23.6,34.5046,133,100,-159.4,-159.4,-3,-113.8043,10
2025-01-01,William Robinson,5997843022,2025-01-03,OR,Conventional,Purchase,320625,404.4143,-75.2964,191.3,26.3142,47.3001,148.5,-4.5,-4.5,-3.0001,-72.2963,10
2025-01-01,James Sanchez,7190738638,2025-01-03,VA,Conventional,Purchase,142452,679.7031,-165.7218,285.3,90.3041,-34.2003,334.0999,2.0997,2.0997,-3.0003,-162.7215,7
2025-01-01,Robert Scott,9062588132,2025-01-03,CA,Government,Purchase,1636000,300.7911,-34.9988,154.3,-1.6089,109,48.9,-4.9,-4.9,-3,-31.9988,7
2025-01-01,Anthony Taylor,8215304855,2025-01-03,IL,Conventional,Purchase,378000,459.9757,-141.4921,214.8,36.5757,165,60,-8.2,-8.2,-3,-138.4921,5
2025-01-01,Elizabeth Lee,2655694256,2025-01-03,FL,Conventional,Purchase,400000,359.2827,-60.95,190.4,-1.9173,50,160,-19.6,-19.6,-3,-57.95,4
2025-01-01,Donald Hill,9199251051,2025-01-03,NJ,Conventional,Purchase,376000,502.1713,-142.2287,234,37.1713,165,72,-3,-3,-3,-139.2287,6
2025-01-01,Richard Thompson,7671191477,2025-01-03,NY,Conventional,Purchase,464000,301.7153,-52.9569,110.7,22.7153,15,138.1,7.6,7.6,-3,-49.9569,7
2025-01-01,Margaret Sanchez,9900793020,2025-01-02,AZ,Conventional,Purchase,650000,374.558,-83.5385,181.7,21.658,112.5,77.3,-9.3,-9.3,-3,-80.5385,5
2025-01-01,Robert Jackson,7017934852,2025-01-03,NJ,Conventional,Purchase,255000,540.1435,-93.902,242.5,56.5435,-7.5,251.4,-1.4,-1.4,-3,-90.902,4
2025-01-01,Charles Thomas,9435283023,2025-01-03,SD,Government,Purchase,152192,883.6679,-155.3078,407.8,58.3677,9.9999,410.7003,-1.6,-1.6,-3.0002,-152.3076,7
2025-01-01,Matthew Moore,299288067,2025-01-03,NY,Jumbo,Purchase,875000,397.8507,-62.8286,209.1,-3.5493,128.2,98.3,-17.1,-17.1,-3,-59.8286,8
2025-01-01,Richard Thompson,3867274609,2025-01-03,IL,Conventional,Purchase,172000,366.3361,-137.7674,189.6,-14.4639,188,,1.6,1.6,-3,-134.7674,10
2025-01-01,Lisa Hernandez,8751158091,2025-01-03,WI,Government,Purchase,220825,697.5677,-240.0656,287.1,56.8677,262.4001,88.9999,1.1,1.1,-3.0001,-237.0655,5
2025-01-01,Richard Thompson,8445909909,2025-01-03,IL,Conventional,Purchase,232000,397.2677,-102.9138,76.5,84.1677,11.2,205.2,10.1,10.1,-3,-99.9138,6
2025-01-01,Kimberly Hernandez,7546794018,2025-01-03,IL,Conventional,Purchase,256000,435.8109,-93.5469,202.4,74.5109,33.2,185.9,-30.1,-30.1,-3,-90.5469,5
2025-01-01,Donna Brown,4716645431,2025-01-03,VA,Conventional,Purchase,550000,271.4062,-45.1455,111.5,20.3062,53.1,86.5,,0,-3,-42.1455,4
2025-01-01,Barbara Martinez,8138859760,2025-01-02,TN,Government,Purchase,508500,548.0002,-105.9499,255,-1.9998,193,100,1,1,-3,-102.9499,7
2025-01-01,James Miller,562877685,2025-01-02,NM,Government,Purchase,297000,728.4822,-179.2626,356,-2.9178,238,155,-8.8,-8.8,-3,-176.2626,3
2025-01-01,Charles Thomas,6086549346,2025-01-03,IN,Government,NoCash-Out Refinance,269425,575.595,-89.0352,242.8,-7.405,-22.3001,237.4999,62.5001,62.5001,-3.0001,-86.0351,5
2025-01-01,James Sanchez,1914019372,2025-01-03,FL,Conventional,Purchase,351000,568.4675,-152.1453,161.9,26.5675,147.8,235,-1.4,-1.4,-3,-149.1453,1
2025-01-01,Jennifer Martin,3109478387,2025-01-03,MA,Government,Purchase,549366,728.6356,-98.2917,349.6,26.8353,148.0001,200,2.1001,2.1001,-3,-95.2917,2
2025-01-01,Kimberly Taylor,3823387408,2025-01-03,WI,Conventional,Purchase,207100,610.4609,-242.1115,257.5,68.9609,199,79,3,3,-3,-239.1115,6
2025-01-01,Daniel Perez,3325308838,2025-01-03,IL,Government,Purchase,395209,985.6834,-135.4615,486.2,24.3833,193.4999,300,-9.1999,-9.1999,-2.9999,-132.4616,3
2025-01-01,Paul Torres,1860734921,2025-01-03,FL,Conventional,Purchase,268850,544.6802,-197.7184,209.1,35.38,170,210,-39.8999,-39.8999,-3.0002,-194.7182,6
2025-01-01,Sarah Anderson,3064494772,2025-01-03,IL,Jumbo,Purchase,1050000,163.0179,-50.1619,62.5,14.5179,50,39,-1.5,-1.5,-3,-47.1619,2
2025-01-01,Donald Thompson,1981082806,2025-01-03,IL,Conventional,Purchase,560000,280.0038,-91.4286,189.8,-99.5962,107,120,-37.2,0,-3,-88.4286,6
2025-01-01,Elizabeth Taylor,6278280528,2025-01-02,MO,Conventional,Purchase,330650,597.1601,-161.3247,186.6,48.5601,168,96,48.9998,49.0002,-3.0002,-158.3245,3
2025-01-01,Betty Martinez,151976366,2025-01-02,TN,Government,Purchase,505672,386.7709,-106.5256,201.6,19.4709,186.9,100,-60.6,-60.6,-3,-103.5256,7
2025-01-01,William Lee,3418126330,2025-01-02,NJ,Conventional,Cash-Out Refinance,600000,236.4915,-90.25,116.4,24.2915,87,50,-20.6,-20.6,-3,-87.25,14
2025-01-01,Daniel Garcia,3899736144,2025-01-03,FL,Conventional,Purchase,701250,376.3142,-77.6525,106.8,21.7141,112.8,235.0001,-50,-50,-3.0001,-74.6524,5
2025-01-01,Jessica Martinez,4766360757,2025-01-06,MN,Conventional,Purchase,275000,600.4047,-183.3273,231.6,39.2047,229,90,5.3,5.3,-3,-180.3273,4
2025-01-01,Sarah Gonzalez,5185660020,2025-01-06,PA,Government,Purchase,225833,573.2452,-222.587,229.7,63.1445,302.0002,75.0001,-48.2998,-48.2998,-3,-219.587,1
2025-01-01,Anthony Thomas,4694289329,2025-01-06,MN,Conventional,Purchase,708000,434.5246,-73.0424,184.3,12.9246,148,84.7,2.3,2.3,-3,-70.0424,3
2025-01-01,Thomas Taylor,1684654952,2025-01-02,DC,Jumbo,Purchase,1070150,63.1082,-51.9184,10.4,7.2082,62.9,112.2,-64.8,-64.8,-3,-48.9184,14
