report_month,vp,loan_count,loan_volume,total_revenue,total_expense,contribution_margin,margin_pct,active_sales_hc,active_non_producing_sales_hc,productivity,bonus_spend_proxy,roi,event_compensafe_amt,event_rent_amt,event_payroll_amt,event_no_loan_bucket_rows,exception_flag,exception_reason
2025-01-01,Michael Rodriguez,1,237755,460.5158,2399.5046,-1938.9888,-4.210472,18,5,25.584211,0,,0,2500,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michael Scott,1,750000,159.6016,4430.88,-4271.2784,-26.762128,5,3,31.92032,0,,0,4500,0,7,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michael Smith,4,1152000,2425.6968,14407.3834,-11981.6866,-4.939482,9,2,269.521867,-15165,-0.159954,0,16000,0,11,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michael Taylor,4,1390500,1395.7159,130840.6981,-129444.9822,-92.744506,15,9,93.047727,-1728,-0.807706,0,131221.48,0,13,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michael White,1,131773,471.3867,66941.196,-66469.8093,-141.009089,6,2,78.56445,0,,0,67341.47,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michael Wilson,2,808000,410.3157,3536.4604,-3126.1447,-7.618877,5,4,82.06314,0,,0,3604.25,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michael Wright,1,346500,630.1758,30967.9177,-30337.7419,-48.141712,9,6,70.019533,0,,0,31122,0,7,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michelle Brown,1,0,0,0,0,,2,1,0,0,,0,0,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Michelle Clark,1,285950,720.1456,13813.9258,-13093.7802,-18.182129,10,6,72.01456,-7506.1875,-0.09594,0,14000,0,6,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michelle Davis,1,552000,293.3906,30623.913,-30330.5224,-103.379326,10,6,29.33906,0,,0,30721.75,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michelle Garcia,2,730943,1156.7367,26236.2854,-25079.5487,-21.681294,2,1,578.36835,0,,0,26549.92,0,8,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michelle Gonzalez,1,0,0,0,0,,8,5,0,0,,0,0,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Michelle Harris,1,181000,656.9746,2424.114,-1767.1394,-2.689814,1,0,656.9746,0,,0,2548.44,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michelle Hernandez,1,288750,327.5985,-174.7405,502.339,1.533398,2,0,163.79925,-1443.75,-0.226908,0,0,0,5,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michelle Jackson,4,542334,1649.6294,69808.3189,-68158.6895,-41.317577,19,7,86.8226,-4779.5,-0.345147,0,70690.4,0,11,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michelle Lee,2,1035752,1003.7421,85219.0684,-84215.3263,-83.901359,23,15,43.640961,0,,0,85362.86,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michelle Lewis,2,762750,1084.2102,33176.8406,-32092.6304,-29.600008,13,8,83.400785,-9534.375,-0.113716,0,33460,0,9,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michelle Lopez,1,0,0,0,0,,12,10,0,0,,0,0,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Michelle Miller,2,261000,615.0092,37807.4953,-37192.4861,-60.474682,8,6,76.87615,-11875.5,-0.051788,0,38011.07,0,13,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michelle Moore,1,240350,242.8798,5779.1924,-5536.3126,-22.794455,6,1,40.479967,-5047.35,-0.04812,0,6000,0,3,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michelle Perez,1,0,0,-2495.07,2495.07,,7,6,0,0,,0,-2495.07,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Michelle Robinson,1,750500,353.2986,2514.2841,-2160.9855,-6.116598,11,4,32.118055,0,,0,2583.36,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michelle Thomas,6,2172458,3047.4944,9948.8814,-6901.387,-2.26461,8,2,380.9368,-3750,-0.812665,0,10998,0,14,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michelle Thompson,2,894499,1323.373,129094.7694,-127771.3964,-96.549798,63,34,21.005921,-2317.25,-0.571096,0,129405.67,0,6,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michelle Torres,27,16342600,11417.7227,2893143.902,-2881726.1793,-252.390626,19,15,600.932774,-64603.5,-0.176735,0,2896855,0,372,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michelle White,6,2280816,3327.9831,7446.655,-4118.6719,-1.237588,3,1,1109.3277,-24091.07,-0.138142,0,8558.73,0,18,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michelle Wilson,1,172000,613.4512,1271.436,-657.9848,-1.072595,13,5,47.188554,0,,0,1562.75,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michelle Wright,1,0,0,450,-450,,4,3,0,0,,0,450,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Nancy Clark,1,344689,341.3953,75091.1109,-74749.7156,-218.953558,3,0,113.798433,0,,0,75161.36,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Nancy Garcia,1,434014,700.0302,4188.3411,-3488.3109,-4.983086,11,4,63.639109,0,,0,4305.6,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Nancy Hernandez,1,209706,699.3629,6844.7749,-6145.412,-8.787158,17,7,41.138994,0,,0,7097.41,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Nancy Hill,3,433142,-140.5692,24765.7316,-24906.3008,177.181778,2,1,-70.2846,0,,0,25492.5,0,8,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Nancy Jackson,2,739720,1440.493,12779.0865,-11338.5935,-7.871328,2,1,720.2465,0,,0,13069.07,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Nancy King,1,957000,69.5504,-25.9467,95.4971,1.373063,6,1,11.591733,0,,0,0,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Nancy Lewis,1,0,0,6734.28,-6734.28,,4,1,0,0,,0,6734.28,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Nancy Lopez,1,469900,531.1364,11935.5933,-11404.4569,-21.471804,8,1,66.39205,0,,0,12050,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Nancy Moore,1,80500,713.4478,4194.6252,-3481.1774,-4.879372,1,0,713.4478,0,,0,4813.65,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Nancy Perez,1,160000,735.8569,-147.875,883.7319,1.200956,18,3,40.880939,-1600,-0.459911,0,0,0,1,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Nancy Sanchez,6,3106620,2508.174,217525.7775,-215017.6035,-85.726749,17,11,147.539647,-3315,-0.756614,0,218097.72,0,20,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Nancy Scott,1,0,0,500,-500,,7,5,0,0,,0,500,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Nancy Taylor,1,332000,585.6633,14884.3793,-14298.716,-24.414567,2,1,292.83165,0,,0,15045.06,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Nancy Thomas,1,471750,600.0111,24586.1078,-23986.0967,-39.976088,27,15,22.222633,0,,0,24693.57,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Nancy Thompson,1,120000,298.7842,61411.95,-61113.1658,-204.539483,16,9,18.674012,-1200,-0.248987,0,61851.2,0,2,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Nancy Torres,2,207000,350.8802,-1073.8586,1424.7388,4.060471,7,2,50.125743,0,,0,-817.96,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Nancy White,4,1167629,2216.3332,398060.7232,-395844.39,-178.603285,17,11,130.372541,0,,0,398459.68,0,15,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Nancy Wilson,1,530000,332.6647,14494.2764,-14161.6117,-42.570227,5,2,66.53294,-1325,-0.251068,0,14596.05,0,3,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Nancy Wright,1,0,0,0,0,,1,1,0,0,,0,0,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Nancy Young,4,2648800,1405.4379,94390.8098,-92985.3719,-66.161139,17,12,82.672818,-93523.5,-0.015028,0,94736.72,0,12,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Patricia Allen,3,511000,1228.031,13048.4494,-11820.4184,-9.625505,15,8,81.868733,-12825,-0.095753,0,13498.42,0,9,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Patricia Davis,4,1136500,634.2012,48910.5964,-48276.3952,-76.121577,14,6,45.300086,-5062.5,-0.125274,0,49899.64,0,13,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Patricia Flores,11,4014596,5999.196,1009997.5207,-1003998.3247,-167.35548,6,5,999.866,-24927.75,-0.240663,0,1012331.86,0,86,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Patricia Harris,1,960000,60.9719,1972.8542,-1911.8823,-31.356777,18,5,3.387328,0,,0,2000,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Patricia Johnson,1,227692,564.9224,8377.234,-7812.3116,-13.829,7,3,80.7032,0,,0,8610.15,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Patricia Lopez,1,0,0,1500,-1500,,3,3,0,0,,0,1500,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Patricia Martinez,5,1831194,3185.9439,403381.6318,-400195.6879,-125.612911,5,2,637.18878,-5400,-0.58999,0,404352.3,0,50,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Patricia Nguyen,1,296900,10.5209,1051.5241,-1041.0032,-98.946212,2,1,5.26045,0,,0,1221.55,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Patricia Ramirez,1,0,0,3400,-3400,,3,1,0,0,,0,3400,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Patricia Rodriguez,2,206196,883.761,120.0909,763.6701,0.864114,3,2,294.587,0,,0,223.25,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Patricia Scott,1,268000,447.7937,36269.6427,-35821.849,-79.996322,5,3,89.55874,-13668,-0.032762,0,36457.68,0,11,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Patricia Smith,1,140000,425.7222,1043.0714,-617.3492,-1.450122,2,0,212.8611,-875,-0.48654,0,1420,0,0,1,"margin_outlier,roi_outlier"
2025-01-01,Patricia Thompson,1,0,0,0,0,,12,10,0,0,,0,0,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Patricia White,6,3276304,2742.2737,103210.205,-100467.9313,-36.636726,15,11,182.818247,-5856,-0.468284,0,103896.3,0,24,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Patricia Wright,1,0,0,509.58,-509.58,,1,1,0,0,,0,509.58,0,3,1,contains_no_loan_bucket_rows
2025-01-01,Patricia Young,1,700000,415.0204,601.7371,-186.7167,-0.449898,3,1,138.340133,0,,0,675.58,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Paul Clark,1,0,0,0,0,,5,3,0,0,,0,0,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Paul Davis,1,0,0,9265.82,-9265.82,,15,9,0,0,,0,9265.82,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Paul Garcia,2,434000,1137.1493,51710.8548,-50573.7055,-44.474112,3,2,379.049767,-3918.75,-0.290182,0,52200,0,12,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Paul Hill,2,555750,1376.3861,4602.0657,-3225.6796,-2.343586,2,0,688.19305,-2731.25,-0.50394,0,5000,0,4,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Paul Jackson,1,368000,553.8228,27584.5846,-27030.7618,-48.8076,19,9,29.148568,0,,0,27729.84,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Paul Johnson,5,1147169,2661.8993,1202179.13,-1199517.2307,-450.624571,31,20,85.867719,-47196.40625,-0.0564,0,1203378.4,0,59,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Paul King,1,127500,605.2235,41181.1718,-40575.9483,-67.042916,19,9,31.853868,0,,0,41594.76,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Paul Lee,1,0,0,5868.7,-5868.7,,8,5,0,0,,0,5868.7,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Paul Lewis,2,528650,415.4036,29594.7941,-29179.3905,-70.24347,16,9,25.962725,0,,0,29696.82,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Paul Martin,1,806500,258.2337,932.0899,-673.8562,-2.609482,1,1,258.2337,0,,0,1000,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Paul Miller,2,1740800,695.9782,70747.2582,-70051.28,-100.651543,11,4,63.270745,0,,0,70912.48,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Paul Nguyen,3,724500,1065.0284,37601.8271,-36536.7987,-34.305938,6,2,177.504733,-4278.75,-0.248911,0,37931,0,16,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Paul Perez,1,240000,459.4392,10078.875,-9619.4358,-20.937342,9,1,51.0488,0,,0,10300,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Paul Robinson,1,0,0,4771.95,-4771.95,,11,5,0,0,,0,4771.95,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Paul Rodriguez,3,754675,1845.8932,542.6008,1303.2924,0.70605,1,0,1845.8932,-1762.25,-1.047464,0,1208.79,0,4,1,"contains_no_loan_bucket_rows,roi_outlier"
2025-01-01,Paul Sanchez,1,652800,173.5856,-38.5086,212.0942,1.221842,9,2,19.287289,0,,0,0,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Paul Taylor,7,2098746,2708.1302,30237.2138,-27529.0836,-10.165347,26,16,104.158854,-4785,-0.565962,0,31000,0,17,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Paul Thomas,2,993500,800.3755,164107.3926,-163307.0171,-204.038001,20,13,40.018775,-27930,-0.028656,0,164325,0,13,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Paul Torres,4,955100,1446.5681,36123.3,-34676.7319,-23.971724,6,4,241.094683,-200.625,-7.210308,0,36641.17,0,8,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Paul Walker,2,1750000,941.2062,19647.9636,-18706.7574,-19.875302,4,1,235.30155,0,,0,19775.36,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Paul Williams,1,304800,561.0437,-174.752,735.7957,1.311477,6,3,93.507283,0,,0,0,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Paul Wright,1,164000,792.514,2677.7927,-1885.2787,-2.378859,5,4,158.5028,-4100,-0.193296,0,3000,0,2,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Richard Allen,5,2145365,2373.5004,785350.9915,-782977.4911,-329.883025,63,34,37.67461,-15295,-0.155181,0,786053.86,0,29,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Richard Anderson,1,224625,668.8352,3263.9448,-2595.1096,-3.880043,8,3,83.6044,-9827.34375,-0.068059,0,3500,0,7,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Richard Brown,1,400000,498.412,1790.525,-1292.113,-2.59246,3,1,166.137333,0,,0,1917.5,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Richard Gonzalez,1,0,0,5576.92,-5576.92,,17,12,0,0,,0,5576.92,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Richard Harris,3,315500,2030.4899,163768.7476,-161738.2577,-79.654795,5,4,406.09798,0,,0,165301.29,0,23,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Richard Hill,3,1505779,1029.2707,8675.3984,-7646.1277,-7.428685,4,3,257.317675,0,,0,9000,0,15,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Richard Jackson,6,2803950,2079.4301,220045.7736,-217966.3435,-104.820231,7,5,297.061443,0,,0,220593.32,0,29,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Richard Johnson,1,0,0,0,0,,1,1,0,0,,0,0,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Richard Lewis,1,0,0,10021.12,-10021.12,,10,6,0,0,,0,10021.12,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Richard Lopez,3,1013499,1724.91,88679.8491,-86954.9391,-50.411291,19,7,90.784737,-1093.75,-1.577061,0,89385.6,0,10,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Richard Martinez,13,3174449,1181.6405,1342840.8472,-1341659.2067,-1135.420804,31,20,38.117435,-47330.2725,-0.024966,0,1345494.46,0,74,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Richard Miller,6,2420337,2809.6012,580828.577,-578018.9758,-205.729901,63,34,44.596844,-12554.5,-0.223792,0,581891.92,0,29,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Richard Moore,2,1086000,893.736,1800.7784,-907.0424,-1.014889,2,0,446.868,0,,0,2000,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Richard Ramirez,1,426075,502.1367,5161.3844,-4659.2477,-9.278843,4,3,125.534175,0,,0,5287.25,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Richard Robinson,1,0,0,19020.71,-19020.71,,24,17,0,0,,0,19020.71,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Richard Rodriguez,1,0,0,122.3,-122.3,,6,4,0,0,,0,122.3,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Richard Sanchez,5,2791450,938.0031,21445.0932,-20507.0901,-21.862497,17,8,55.176653,0,,0,21602.72,0,9,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Richard Scott,1,281250,416.5645,-179.3202,595.8847,1.430474,3,1,138.854833,0,,0,0,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Richard Smith,3,1223079,-2374.7869,200924.0205,-203298.8074,85.607179,11,5,-215.889718,0,,0,201141.71,0,11,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Richard Thompson,8,2161550,2914.9986,5126.1974,-2211.1988,-0.758559,21,10,138.809457,-22246.3,-0.131033,0,5800,0,36,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Richard Walker,14,6796127,-783.7064,578072.0737,-578855.7801,738.613057,17,12,-46.100376,-1455,0.53863,0,580222.8,0,103,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Richard White,1,158110,613.1565,11565.9016,-10952.7451,-17.862887,4,3,153.289125,-8300.775,-0.073867,0,11900,0,6,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Richard Wright,1,240000,661.9767,52322.875,-51660.8983,-78.040357,11,5,60.1797,-9600,-0.068956,0,52544,0,8,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Richard Young,5,3120915,2250.3595,41613.1998,-39362.8403,-17.491801,4,1,562.589875,-671.55,-3.350993,0,42238.68,0,14,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Robert Allen,2,161628,-2674.5417,23757.6208,-26432.1625,9.882875,8,1,-334.317712,0,,0,24100,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Robert Anderson,1,0,0,16053.84,-16053.84,,5,3,0,0,,0,16053.84,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Robert Clark,2,500800,1104.4536,-403.4005,1507.8541,1.365249,1,0,1104.4536,-1853.6,-0.595842,0,0,0,5,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Robert Garcia,1,0,0,6226.15,-6226.15,,8,6,0,0,,0,6226.15,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Robert Gonzalez,1,525000,602.6421,24307.2657,-23704.6236,-39.334497,8,1,75.330263,0,,0,24409.98,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Robert Jackson,2,884101,870.4343,-133.7482,1004.1825,1.153657,17,8,51.202018,-5100,-0.170673,0,0,0,8,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Robert Jones,4,634200,3017.4368,90790.9406,-87773.5038,-29.088763,5,2,603.48736,-26789.7,-0.112634,0,92220.7,0,12,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Robert King,1,392755,357.077,-62.0191,419.0961,1.173686,9,2,39.675222,0,,0,0,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Robert Lopez,2,876678,1215.4888,53048.0988,-51832.61,-42.643429,5,4,243.09776,0,,0,53173.25,0,10,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Robert Miller,1,720000,300.8588,51924.2917,-51623.4329,-171.586914,9,5,33.428756,0,,0,52000,0,12,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Robert Moore,3,88500,-416.2601,15152.57,-15568.8301,37.401687,8,5,-52.032513,-1620,0.256951,0,15847.32,0,9,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Robert Perez,2,325000,-520.0853,11816.5424,-12336.6277,23.720393,5,2,-104.01706,0,,0,12000,0,8,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Robert Rodriguez,1,204232,758.116,1740.6739,-982.5579,-1.296052,8,2,94.7645,-510.58,-1.484813,0,2000,0,1,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Robert Sanchez,1,144000,476.2792,10807.9583,-10331.6791,-21.692484,8,3,59.5349,-1620,-0.294,0,11174.5,0,1,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Robert Scott,1,1636000,300.7911,62996.3612,-62695.5701,-208.435589,7,4,42.970157,0,,0,63031.36,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Robert Taylor,1,346750,553.1879,-63.3707,616.5586,1.114555,4,3,138.296975,0,,0,0,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Robert Thomas,1,0,0,261.34,-261.34,,4,2,0,0,,0,261.34,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Robert Thompson,3,1141068,1717.3911,7383.9934,-5666.6023,-3.299541,2,0,858.69555,-23303.5,-0.073697,0,8000,0,8,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Robert Torres,2,869772,909.0954,-265.6137,1174.7091,1.292174,3,1,303.0318,0,,0,0,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Robert Walker,1,815000,364.3465,7932.7669,-7568.4204,-20.77259,7,2,52.0495,0,,0,8000,0,0,1,margin_outlier
2025-01-01,Robert White,4,723743,-481.1522,3722.8851,-4204.0373,8.737438,3,1,-160.384067,0,,0,4500,0,7,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Robert Young,1,535000,525.7204,3040.5095,-2514.7891,-4.783511,2,1,262.8602,0,,0,3141.36,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Sandra Allen,5,1397853,2984.691,190281.238,-187296.547,-62.752408,21,10,142.128143,-23867.825,-0.125051,0,191400,0,24,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sandra Anderson,2,700500,996.5249,6588.1883,-5591.6634,-5.611163,9,3,110.724989,-2557.5,-0.389648,0,7000,0,5,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sandra Brown,1,0,0,2900,-2900,,5,5,0,0,,0,2900,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Sandra Clark,1,0,0,2667,-2667,,6,5,0,0,,0,2667,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Sandra Flores,1,387000,462.9625,17308.2487,-16845.2862,-36.385855,6,2,77.160417,0,,0,17446.52,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Sandra Jackson,3,616938,2121.915,185760.0742,-183638.1592,-86.543598,17,9,124.818529,-13044.52,-0.162667,0,186585.73,0,13,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sandra Lewis,1,0,0,8000,-8000,,7,2,0,0,,0,8000,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Sandra Lopez,1,0,0,11484.46,-11484.46,,8,5,0,0,,0,11484.46,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Sandra Martin,2,754522,873.5099,182.7849,690.725,0.790747,2,0,436.75495,0,,0,457.34,0,11,1,contains_no_loan_bucket_rows
2025-01-01,Sandra Martinez,6,1887661,3680.0957,210806.4549,-207126.3592,-56.282873,7,2,525.727957,-18398.9895,-0.200016,0,212001.25,0,19,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sandra Moore,1,245217,1023.3222,6075.5154,-5052.1932,-4.93705,3,2,341.1074,0,,0,6292,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Sandra Nguyen,1,1252000,406.5853,-20.5399,427.1252,1.050518,5,2,81.31706,0,,0,0,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Sandra Ramirez,1,0,0,2000,-2000,,8,2,0,0,,0,2000,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Sandra Robinson,14,5852962,7419.2584,385668.7602,-378249.5018,-50.982117,19,13,390.487284,-15913.45,-0.466226,0,388122.6,0,62,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sandra Rodriguez,4,1482968,2155.1713,66281.6801,-64126.5088,-29.754715,9,1,239.463478,-11319.92,-0.190388,0,66950,0,9,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sandra Sanchez,1,233750,655.3138,219033.6926,-218378.3788,-333.242454,63,34,10.401806,-6135.9375,-0.106799,0,219260.65,0,7,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sandra Scott,1,0,0,1781.9,-1781.9,,3,3,0,0,,0,1781.9,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Sandra Taylor,4,104250,-1635.6991,15528.5417,-17164.2408,10.49352,5,2,-327.13982,0,,0,15833.3,0,11,1,"contains_no_loan_bucket_rows,margin_outlier"
