attribution_source,company_id,cost_center_manager_name,department_id,division_manager_name,employee_id,loan_id,loan_org_attr_id,login_bundle_id,product_id,region_manager_name,reporting_period_id,state_id,vp_id
Duke Data V4,2,"Ashley Taylor,Michael Wright",8,Michael Robinson,222,104,264,87,1,Lisa Wright,1,33,95
Duke Data V4,2,"Ashley Taylor,Michael Wright",1,Michael Robinson,223,104,265,87,1,Lisa Wright,1,33,95
Duke Data V4,2,"Ashley Taylor,Michael Wright",2,Michael Robinson,224,104,266,87,1,Lisa Wright,1,33,95
Duke Data V4,2,Joseph Rodriguez,12,Michael Robinson,87,105,267,88,31,Mary Lee,1,18,96
Duke Data V4,2,Joseph Rodriguez,9,Michael Robinson,195,105,268,88,31,Mary Lee,1,18,96
Duke Data V4,2,Joseph Rodriguez,2,Michael Robinson,225,105,269,88,31,Mary Lee,1,18,96
Duke Data V4,2,Kimberly Flores,1,Mary Williams,226,106,270,89,7,Michelle White,1,34,97
Duke Data V4,2,Richard Walker,8,Margaret Rodriguez,227,107,271,90,15,Charles White,1,2,98
Duke Data V4,2,Richard Walker,2,Margaret Rodriguez,228,107,272,90,15,Charles White,1,2,98
Duke Data V4,2,Michelle Torres,2,Paul Scott,229,108,273,91,32,Linda Jackson,1,17,99
Duke Data V4,2,Michelle Torres,2,Paul Scott,221,108,274,91,32,Linda Jackson,1,17,99
Duke Data V4,1,Emily Sanchez,2,Christopher Ramirez,230,109,275,92,,Karen Young,1,,100
Duke Data V4,1,Patricia Wright,2,Christopher Ramirez,231,109,276,93,,Karen Young,1,,101
Duke Data V4,1,Elizabeth Lopez,2,John Davis,232,109,277,94,,John Davis,1,,102
Duke Data V4,1,Kimberly Flores,16,Mark Perez,233,109,278,95,,Mark Perez,1,,103
Duke Data V4,1,Richard Young,2,Karen Clark,234,109,279,6,,Linda Taylor,1,,104
Duke Data V4,1,Kimberly Flores,2,John Davis,235,109,280,96,,John Davis,1,,105
Duke Data V4,1,Donald Thomas,2,Karen Clark,236,109,281,97,,Karen Clark,1,,106
Duke Data V4,1,Betty Jones,2,Betty Jones,237,109,282,98,,Betty Jones,1,,107
Duke Data V4,1,Anthony Jones,2,Anthony Jones,136,109,283,99,,Anthony Jones,1,,108
Duke Data V4,1,"John Lewis,Patricia King",2,Christopher Ramirez,238,109,284,62,,Karen Sanchez,1,,109
Duke Data V4,1,Betty Anderson,2,Karen Clark,239,109,285,100,,Karen Clark,1,,110
Duke Data V4,1,Kimberly Flores,2,Karen Clark,240,109,286,101,,Linda Taylor,1,,111
Duke Data V4,1,Kimberly Flores,2,John Davis,241,109,287,96,,John Davis,1,,112
Duke Data V4,1,Lisa Clark,2,Mark Perez,242,109,288,102,,Anthony Wilson,1,,113
Duke Data V4,1,Elizabeth Moore,2,John Davis,243,109,289,103,,John Davis,1,,114
Duke Data V4,1,Charles Anderson,2,Lisa King,22,109,290,13,,John Harris,1,,115
Duke Data V4,1,Betty Jones,2,Betty Jones,244,109,291,98,,Betty Jones,1,,116
Duke Data V4,1,Elizabeth Young,2,Mark Perez,245,109,292,104,,Matthew Wright,1,,117
Duke Data V4,1,Donna Hernandez,2,Christopher Ramirez,246,109,293,105,,Karen Sanchez,1,,118
Duke Data V4,1,Nancy Wright,2,Karen Clark,93,109,294,106,,Linda Taylor,1,,119
Duke Data V4,1,Steven Perez,2,Mark Perez,247,109,295,60,,Patricia Scott,1,,120
Duke Data V4,2,Barbara Moore,2,Margaret Thompson,248,109,296,107,,Christopher Flores,1,,121
Duke Data V4,2,Elizabeth Ramirez,2,Karen Miller,79,109,297,108,,Elizabeth Ramirez,1,,122
Duke Data V4,2,Joshua Lee,2,Michael Robinson,249,109,298,109,,Mary Lee,1,,123
Duke Data V4,2,Linda Torres,2,Karen Miller,250,109,299,110,,Karen Miller,1,,124
Duke Data V4,2,"Elizabeth Jackson,James Robinson",2,Margaret Rodriguez,98,109,300,111,,Elizabeth Jackson,1,,125
Duke Data V4,2,Andrew Brown,2,Mary Williams,251,109,301,112,,Paul Garcia,1,,126
Duke Data V4,2,Charles Perez,2,Emily Miller,252,109,302,113,,Nancy Lewis,1,,127
Duke Data V4,2,Charles Perez,2,Emily Miller,253,109,303,113,,Nancy Lewis,1,,128
Duke Data V4,2,Mark Scott,2,Paul Scott,254,109,304,114,,Mark Scott,1,,129
Duke Data V4,2,Mark Harris,2,Paul Scott,255,109,305,115,,Patricia Scott,1,,130
Duke Data V4,2,John Wright,2,Paul Scott,256,109,306,116,,Patricia Scott,1,,131
Duke Data V4,2,Mark Scott,2,Paul Scott,257,109,307,114,,Mark Scott,1,,132
Duke Data V4,2,Betty Williams,2,Margaret Rodriguez,150,109,308,117,,James Taylor,1,,133
Duke Data V4,2,Lisa Miller,2,Michael Robinson,258,109,309,118,,Mary Lee,1,,134
Duke Data V4,2,Jennifer Williams,2,Margaret Thompson,259,109,310,119,,Christopher Flores,1,,135
Duke Data V4,2,Lisa Clark,1,Margaret Thompson,260,109,311,120,,Joseph Rodriguez,1,,136
Duke Data V4,2,Michelle Miller,2,Mary Williams,152,109,312,121,,Michelle Johnson,1,,65
Duke Data V4,2,"Ashley Robinson,Paul Jackson",2,Karen Miller,261,109,313,122,,Mark Walker,1,,137
Duke Data V4,2,Joseph Lopez,2,Michael Robinson,262,109,314,123,,Lisa Wright,1,,138
Duke Data V4,2,Ashley Thompson,2,Karen Miller,263,109,315,35,,Mark Ramirez,1,,139
Duke Data V4,2,Daniel Taylor,2,Margaret Thompson,264,109,316,31,,Daniel Davis,1,,140
Duke Data V4,2,James Rodriguez,2,Emily Miller,265,109,317,124,,Linda Smith,1,,141
Duke Data V4,2,John Lee,2,Karen Miller,266,109,318,37,,Mary Flores,1,,142
Duke Data V4,2,Joseph Flores,2,Margaret Thompson,267,109,319,125,,Christopher Flores,1,,143
Duke Data V4,2,Michael Wilson,2,Margaret Thompson,99,109,320,126,,Christopher Flores,1,,144
Duke Data V4,2,Michael Wilson,2,Margaret Thompson,58,109,321,126,,Christopher Flores,1,,145
Duke Data V4,2,Charles Gonzalez,2,Margaret Thompson,268,109,322,127,,Christopher Flores,1,,146
Duke Data V4,2,Jennifer Wright,2,Karen Miller,269,109,323,128,,Betty Robinson,1,,147
Duke Data V4,2,"Thomas Sanchez,Lisa Martin",2,Karen Miller,270,109,324,36,,Mark Ramirez,1,,148
Duke Data V4,2,James Flores,2,Margaret Thompson,6,109,325,129,,Margaret Thompson,1,,149
Duke Data V4,2,"Thomas Sanchez,Lisa Martin",2,Karen Miller,271,109,326,36,,Mark Ramirez,1,,150
Duke Data V4,2,Betty Brown,2,Margaret Thompson,49,109,327,16,,Christopher Flores,1,,151
Duke Data V4,2,"Anthony Clark,Elizabeth Perez",2,Mary Williams,272,109,328,130,,Paul Garcia,1,,152
Duke Data V4,2,"Ashley Robinson,Paul Jackson",2,Karen Miller,273,109,329,122,,Mark Walker,1,,71
Duke Data V4,2,Andrew Miller,2,Karen Miller,274,109,330,131,,Betty Robinson,1,,153
Duke Data V4,2,James Flores,2,Margaret Thompson,275,109,331,129,,Margaret Thompson,1,,154
Duke Data V4,2,"Ashley Robinson,Paul Jackson",2,Karen Miller,199,109,332,122,,Mark Walker,1,,155
Duke Data V4,2,Sarah Lewis,2,Karen Miller,276,109,333,132,,Karen Miller,1,,156
Duke Data V4,2,John King,1,Margaret Thompson,277,109,334,133,,Daniel Davis,1,,157
Duke Data V4,2,Jessica Perez,9,Paul Scott,133,109,335,134,,Jessica Perez,1,,158
Duke Data V4,2,Kimberly Flores,2,Paul Scott,278,109,336,135,,Sarah Perez,1,,159
Duke Data V4,2,Joshua Wright,2,Paul Scott,100,109,337,136,,Jessica Perez,1,,160
Duke Data V4,2,Lisa Jackson,2,Paul Scott,279,109,338,137,,Jessica Perez,1,,161
Duke Data V4,2,Kimberly Flores,2,Paul Scott,280,109,339,138,,Paul Taylor,1,,162
Duke Data V4,2,Matthew White,2,Paul Scott,281,109,340,139,,Jessica Perez,1,,29
Duke Data V4,2,Jessica Garcia,17,Paul Scott,282,109,341,140,,Linda Jackson,1,,163
Duke Data V4,2,Mark Scott,2,Paul Scott,283,109,342,141,,Linda Jackson,1,,164
Duke Data V4,2,Mark Scott,2,Paul Scott,284,109,343,141,,Linda Jackson,1,,165
Duke Data V4,2,Mark Scott,2,Paul Scott,285,109,344,141,,Linda Jackson,1,,166
Duke Data V4,3,Jennifer Hill,2,Jennifer Hill,286,109,345,142,,Jennifer Hill,1,,167
Duke Data V4,3,Jennifer Brown,2,James Torres,287,109,346,40,,Karen Clark,1,,168
Duke Data V4,3,James Torres,2,James Torres,288,109,347,41,,James Torres,1,,169
Duke Data V4,1,Kimberly Flores,11,Christopher Ramirez,23,110,348,143,26,Elizabeth Garcia,1,35,170
Duke Data V4,1,Kimberly Flores,2,Karen Clark,289,111,349,144,33,Karen Clark,1,11,171
Duke Data V4,1,Kimberly Flores,2,Karen Clark,118,111,350,144,33,Karen Clark,1,11,171
Duke Data V4,1,Kimberly Flores,2,Karen Clark,290,111,351,144,33,Karen Clark,1,11,171
Duke Data V4,1,Kimberly Flores,2,Karen Clark,291,111,352,144,33,Karen Clark,1,11,171
Duke Data V4,1,Kimberly Flores,6,Karen Clark,6,111,353,144,33,Karen Clark,1,11,171
Duke Data V4,1,Betty Jackson,4,Mark Perez,4,112,354,145,5,Anthony Wilson,1,9,172
Duke Data V4,1,Betty Jackson,2,Mark Perez,292,112,355,145,5,Anthony Wilson,1,9,172
Duke Data V4,1,Nancy Sanchez,3,John Davis,29,113,356,146,7,John Davis,1,32,173
Duke Data V4,1,Nancy Sanchez,2,John Davis,293,113,357,146,7,John Davis,1,32,173
Duke Data V4,1,Nancy Sanchez,1,John Davis,294,114,358,146,13,John Davis,1,32,174
Duke Data V4,1,Donald King,3,Lisa Wright,295,115,359,147,7,David Johnson,1,21,143
Duke Data V4,1,Donald King,2,Lisa Wright,267,115,360,147,7,David Johnson,1,21,143
Duke Data V4,1,Steven Williams,3,Lisa King,27,116,361,9,7,Mary Lewis,1,7,9
Duke Data V4,1,Karen Lopez,10,Mark Perez,68,117,362,148,22,Margaret Gonzalez,1,5,175
Duke Data V4,1,Karen Lopez,3,Mark Perez,296,117,363,148,22,Margaret Gonzalez,1,5,175
Duke Data V4,1,Daniel Perez,4,Susan Wilson,69,118,364,30,9,Susan Wilson,1,1,34
Duke Data V4,1,Daniel Perez,3,Susan Wilson,3,118,365,30,9,Susan Wilson,1,1,34
Duke Data V4,1,"Susan King,Patricia King",3,Christopher Ramirez,21,119,366,149,34,Karen Sanchez,1,4,176
Duke Data V4,1,"Susan King,Patricia King",11,Christopher Ramirez,23,119,367,149,34,Karen Sanchez,1,4,176
Duke Data V4,1,"Susan King,Patricia King",2,Christopher Ramirez,297,119,368,149,34,Karen Sanchez,1,4,176
Duke Data V4,1,"Susan King,Patricia King",9,Christopher Ramirez,298,119,369,149,34,Karen Sanchez,1,4,176
Duke Data V4,1,Daniel Perez,6,Susan Wilson,6,120,370,30,32,Susan Wilson,1,12,34
Duke Data V4,1,Susan Wilson,18,Susan Wilson,299,121,371,8,7,Susan Wilson,1,6,10
Duke Data V4,1,Susan Wilson,11,Susan Wilson,23,121,372,8,7,Susan Wilson,1,6,10
Duke Data V4,1,Daniel Perez,2,Susan Wilson,74,122,373,30,7,Susan Wilson,1,36,34
Duke Data V4,1,Daniel Perez,16,Susan Wilson,300,122,374,30,7,Susan Wilson,1,36,34
Duke Data V4,1,Daniel Perez,11,Susan Wilson,301,122,375,30,7,Susan Wilson,1,36,34
Duke Data V4,1,Daniel Perez,1,Susan Wilson,22,122,376,30,7,Susan Wilson,1,36,34
Duke Data V4,1,Daniel Perez,1,Susan Wilson,302,122,377,30,7,Susan Wilson,1,36,34
Duke Data V4,1,Kimberly Flores,11,Susan Wilson,303,123,378,150,7,Susan Wilson,1,1,47
Duke Data V4,1,Kimberly Flores,11,Susan Wilson,301,123,379,150,7,Susan Wilson,1,1,47
Duke Data V4,1,Kimberly Flores,1,Susan Wilson,302,123,380,150,7,Susan Wilson,1,1,47
Duke Data V4,1,Andrew Harris,9,Mark Perez,304,124,381,151,21,Mary Davis,1,23,177
Duke Data V4,1,Andrew Harris,11,Mark Perez,305,124,382,151,21,Mary Davis,1,23,177
Duke Data V4,1,Emily Williams,2,Lisa Wright,306,125,383,152,32,David Johnson,1,21,178
Duke Data V4,1,Susan Wilson,16,Susan Wilson,300,126,384,8,7,Susan Wilson,1,21,179
Duke Data V4,1,Nancy Sanchez,11,John Davis,23,127,385,146,7,John Davis,1,32,174
Duke Data V4,1,Donald Rodriguez,2,Mark Perez,307,128,386,153,5,Patricia Scott,1,9,180
Duke Data V4,1,Donald Rodriguez,5,Mark Perez,308,128,387,153,5,Patricia Scott,1,9,180
Duke Data V4,1,Donald Rodriguez,3,Mark Perez,13,128,388,153,5,Patricia Scott,1,9,180
Duke Data V4,1,Ashley Garcia,2,Mark Perez,309,129,389,154,17,Thomas Martinez,1,17,181
Duke Data V4,1,Ashley Garcia,2,Mark Perez,139,129,390,154,17,Thomas Martinez,1,17,181
Duke Data V4,2,Donna Ramirez,2,Margaret Rodriguez,310,130,391,85,7,Kimberly Young,1,13,182
Duke Data V4,2,Donna Ramirez,11,Margaret Rodriguez,311,130,392,85,7,Kimberly Young,1,13,182
Duke Data V4,2,Donna Ramirez,2,Margaret Rodriguez,312,130,393,85,7,Kimberly Young,1,13,182
Duke Data V4,2,Susan Harris,9,Margaret Rodriguez,313,131,394,155,13,Charles White,1,12,183
Duke Data V4,2,Susan Harris,7,Margaret Rodriguez,186,131,395,155,13,Charles White,1,12,183
Duke Data V4,2,Susan Harris,2,Margaret Rodriguez,314,131,396,155,13,Charles White,1,12,183
Duke Data V4,2,Sarah Thomas,16,Paul Scott,315,132,397,156,15,Linda Jackson,1,34,184
Duke Data V4,2,Sarah Thomas,2,Paul Scott,316,132,398,156,15,Linda Jackson,1,34,184
Duke Data V4,2,Sarah Thomas,3,Paul Scott,317,132,399,156,15,Linda Jackson,1,34,184
Duke Data V4,2,Sarah Thomas,1,Paul Scott,118,132,400,156,15,Linda Jackson,1,34,184
Duke Data V4,2,Sarah Thomas,1,Paul Scott,318,132,401,156,15,Linda Jackson,1,34,184
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,150,133,402,57,12,William Allen,1,37,185
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,198,133,403,57,12,William Allen,1,37,185
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,151,133,404,57,12,William Allen,1,37,185
Duke Data V4,2,"William Allen,Margaret Moore",9,Emily Miller,319,133,405,57,12,William Allen,1,37,185
Duke Data V4,2,"William Allen,Margaret Moore",13,Emily Miller,320,133,406,57,12,William Allen,1,37,185
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,321,133,407,57,12,William Allen,1,37,185
Duke Data V4,2,"William Allen,Margaret Moore",4,Emily Miller,322,133,408,57,12,William Allen,1,37,185
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,195,133,409,57,12,William Allen,1,37,185
Duke Data V4,2,"William Allen,Margaret Moore",14,Emily Miller,323,133,410,57,12,William Allen,1,37,185
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,197,133,411,57,12,William Allen,1,37,185
Duke Data V4,2,Karen Williams,1,Emily Miller,324,134,412,157,7,Charles Moore,1,11,186
Duke Data V4,2,Karen Williams,3,Emily Miller,285,134,413,157,7,Charles Moore,1,11,186
Duke Data V4,2,"Anthony Jackson,Richard Miller",2,Margaret Thompson,325,135,414,82,35,Daniel Davis,1,28,34
Duke Data V4,2,"Anthony Jackson,Richard Miller",1,Margaret Thompson,326,135,415,82,35,Daniel Davis,1,28,34
Duke Data V4,2,Donald Scott,10,Margaret Rodriguez,327,136,416,54,1,Donald Scott,1,21,187
Duke Data V4,2,Donald Scott,1,Margaret Rodriguez,328,136,417,54,1,Donald Scott,1,21,187
Duke Data V4,2,Susan Nguyen,2,Karen Miller,145,137,418,58,1,Mark Ramirez,1,26,188
Duke Data V4,2,Steven Martinez,7,Margaret Rodriguez,16,138,419,158,34,Kimberly Young,1,4,120
Duke Data V4,2,Michelle Harris,1,Mary Williams,329,139,420,159,4,Robert Flores,1,4,131
Duke Data V4,2,Michelle Harris,4,Mary Williams,330,139,421,159,4,Robert Flores,1,4,131
Duke Data V4,2,Michelle Torres,7,Paul Scott,331,140,422,91,1,Linda Jackson,1,13,68
Duke Data V4,2,Michelle Torres,1,Paul Scott,332,140,423,91,1,Linda Jackson,1,13,68
Duke Data V4,2,Michelle Torres,4,Paul Scott,49,140,424,91,1,Linda Jackson,1,13,68
Duke Data V4,2,Michelle Torres,1,Paul Scott,333,140,425,91,1,Linda Jackson,1,13,68
Duke Data V4,2,Michelle Torres,14,Paul Scott,212,140,426,91,1,Linda Jackson,1,13,68
Duke Data V4,2,Michael Harris,16,Emily Miller,180,141,427,160,1,Nancy Lewis,1,5,189
Duke Data V4,2,Michael Harris,2,Emily Miller,334,141,428,160,1,Nancy Lewis,1,5,189
Duke Data V4,2,Michael Harris,1,Emily Miller,335,141,429,160,1,Nancy Lewis,1,5,189
Duke Data V4,2,Linda King,2,Emily Miller,336,142,430,161,4,Linda Smith,1,11,25
Duke Data V4,1,Kimberly Flores,15,Susan Wilson,337,109,431,162,,Betty Jones,1,,190
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,338,143,432,57,28,William Allen,1,1,191
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,339,143,433,57,28,William Allen,1,1,191
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,75,143,434,57,28,William Allen,1,1,191
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,340,143,435,57,28,William Allen,1,1,191
Duke Data V4,2,Donald Scott,12,Margaret Rodriguez,78,64,436,54,24,Donald Scott,1,21,61
Duke Data V4,2,Donald Scott,1,Margaret Rodriguez,328,64,437,54,24,Donald Scott,1,21,61
Duke Data V4,2,Donald Scott,1,Margaret Rodriguez,341,64,438,54,24,Donald Scott,1,21,61
Duke Data V4,2,Joshua King,11,Emily Miller,342,66,439,56,7,James White,1,3,63
Duke Data V4,2,Joshua King,2,Emily Miller,343,66,440,56,7,James White,1,3,63
Duke Data V4,2,"William Allen,Margaret Moore",9,Emily Miller,184,67,441,57,2,William Allen,1,16,64
Duke Data V4,2,"William Allen,Margaret Moore",9,Emily Miller,319,67,442,57,2,William Allen,1,16,64
Duke Data V4,2,"William Allen,Margaret Moore",13,Emily Miller,320,67,443,57,2,William Allen,1,16,64
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,195,67,444,57,2,William Allen,1,16,64
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,338,67,445,57,2,William Allen,1,16,64
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,344,67,446,57,2,William Allen,1,16,64
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,197,67,447,57,2,William Allen,1,16,64
Duke Data V4,2,Susan Nguyen,12,Karen Miller,87,68,448,58,25,Mark Ramirez,1,26,65
Duke Data V4,2,Joshua King,11,Emily Miller,345,144,449,56,36,James White,1,3,63
Duke Data V4,2,Joshua King,2,Emily Miller,346,144,450,56,36,James White,1,3,63
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,150,88,451,57,28,William Allen,1,1,83
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,347,88,452,57,28,William Allen,1,1,83
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,332,88,453,57,28,William Allen,1,1,83
Duke Data V4,2,"William Allen,Margaret Moore",14,Emily Miller,348,88,454,57,28,William Allen,1,1,83
Duke Data V4,2,"William Allen,Margaret Moore",14,Emily Miller,323,88,455,57,28,William Allen,1,1,83
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,338,88,456,57,28,William Allen,1,1,83
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,75,88,457,57,28,William Allen,1,1,83
Duke Data V4,2,"Charles Scott,Donald Martin",11,Emily Miller,349,145,458,74,25,Emily Miller,1,16,192
Duke Data V4,2,David Lewis,1,Karen Miller,44,89,459,75,4,Mark Ramirez,1,30,32
Duke Data V4,2,Betty Anderson,1,Margaret Rodriguez,239,91,460,77,7,Margaret Rodriguez,1,13,81
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,150,92,461,57,7,William Allen,1,1,85
Duke Data V4,2,"Anthony Thomas,Elizabeth Smith",5,Margaret Thompson,350,146,462,32,37,Daniel Davis,1,20,193
Duke Data V4,2,Joseph Thomas,13,Karen Flores,147,147,463,163,20,Steven Rodriguez,1,3,194
Duke Data V4,2,Joseph Thomas,10,Karen Flores,213,147,464,163,20,Steven Rodriguez,1,3,194
Duke Data V4,2,Joseph Thomas,3,Karen Flores,132,147,465,163,20,Steven Rodriguez,1,3,194
Duke Data V4,2,Joseph Thomas,5,Karen Flores,351,147,466,163,20,Steven Rodriguez,1,3,194
Duke Data V4,2,Lisa Miller,5,Michael Robinson,352,148,467,118,1,Mary Lee,1,38,195
Duke Data V4,2,Lisa Miller,8,Michael Robinson,353,148,468,118,1,Mary Lee,1,38,195
Duke Data V4,2,Lisa Miller,12,Michael Robinson,87,148,469,118,1,Mary Lee,1,38,195
Duke Data V4,2,Charles King,3,Karen Miller,354,149,470,164,1,Mark Ramirez,1,4,39
Duke Data V4,2,Charles King,14,Karen Miller,189,149,471,164,1,Mark Ramirez,1,4,39
Duke Data V4,2,Sarah Lewis,2,Karen Miller,355,150,472,132,4,Karen Miller,1,2,196
Duke Data V4,2,Sarah Lewis,4,Karen Miller,356,150,473,132,4,Karen Miller,1,2,196
Duke Data V4,2,Betty Brown,7,Margaret Thompson,50,151,474,16,1,Christopher Flores,1,9,17
Duke Data V4,2,Betty Brown,12,Margaret Thompson,78,151,475,16,1,Christopher Flores,1,9,17
Duke Data V4,2,Betty Brown,2,Margaret Thompson,38,151,476,16,1,Christopher Flores,1,9,17
Duke Data V4,2,Betty Brown,1,Margaret Thompson,357,151,477,16,1,Christopher Flores,1,9,17
Duke Data V4,2,"Daniel Garcia,Linda Walker",16,Margaret Thompson,358,152,478,165,38,Margaret Thompson,1,9,197
Duke Data V4,2,Robert Young,8,Mary Williams,359,153,479,166,5,Paul Clark,1,35,198
Duke Data V4,2,Robert Young,1,Mary Williams,5,153,480,166,5,Paul Clark,1,35,198
Duke Data V4,2,Robert Young,2,Mary Williams,360,153,481,166,5,Paul Clark,1,35,198
Duke Data V4,2,Michelle Clark,3,Margaret Rodriguez,361,154,482,20,17,Patricia Wilson,1,13,199
Duke Data V4,2,Michelle Clark,7,Margaret Rodriguez,362,154,483,20,17,Patricia Wilson,1,13,199
Duke Data V4,2,Michelle Clark,10,Margaret Rodriguez,327,154,484,20,17,Patricia Wilson,1,13,199
Duke Data V4,2,Michelle Clark,7,Margaret Rodriguez,220,154,485,20,17,Patricia Wilson,1,13,199
Duke Data V4,2,Michelle Clark,1,Margaret Rodriguez,363,154,486,20,17,Patricia Wilson,1,13,199
Duke Data V4,2,Lisa Thomas,7,Margaret Rodriguez,364,155,487,167,39,Patricia Wilson,1,21,200
Duke Data V4,2,"Christopher Martinez,Margaret Davis",7,Margaret Rodriguez,16,156,488,168,4,Patricia Wilson,1,25,201
Duke Data V4,2,"Christopher Martinez,Margaret Davis",9,Margaret Rodriguez,365,156,489,168,4,Patricia Wilson,1,25,201
Duke Data V4,2,John King,4,Margaret Thompson,366,157,490,133,1,Daniel Davis,1,39,202
Duke Data V4,2,John King,10,Margaret Thompson,367,157,491,133,1,Daniel Davis,1,39,202
Duke Data V4,2,John King,5,Margaret Thompson,348,157,492,133,1,Daniel Davis,1,39,202
Duke Data V4,2,"Daniel Garcia,Linda Walker",9,Margaret Thompson,368,158,493,165,5,Margaret Thompson,1,9,203
Duke Data V4,2,"Daniel Garcia,Linda Walker",2,Margaret Thompson,369,158,494,165,5,Margaret Thompson,1,9,203
Duke Data V4,2,"Thomas Sanchez,Lisa Martin",12,Karen Miller,87,159,495,36,15,Mark Ramirez,1,36,204
Duke Data V4,2,"Thomas Sanchez,Lisa Martin",4,Karen Miller,370,159,496,36,15,Mark Ramirez,1,36,204
Duke Data V4,2,"Thomas Sanchez,Lisa Martin",1,Karen Miller,371,159,497,36,15,Mark Ramirez,1,36,204
Duke Data V4,2,Matthew Perez,11,Margaret Thompson,372,160,498,169,7,Daniel Davis,1,39,205
Duke Data V4,2,Matthew Perez,2,Margaret Thompson,373,160,499,169,7,Daniel Davis,1,39,205
Duke Data V4,2,Michelle Clark,2,Margaret Rodriguez,51,161,500,20,17,Patricia Wilson,1,13,199
Duke Data V4,2,Betty Brown,8,Margaret Thompson,374,162,501,16,1,Christopher Flores,1,9,17
Duke Data V4,2,Betty Brown,2,Margaret Thompson,375,162,502,16,1,Christopher Flores,1,9,17
Duke Data V4,2,Betty Brown,5,Margaret Thompson,376,162,503,16,1,Christopher Flores,1,9,17
Duke Data V4,2,"Mark Lewis,Paul Wright,Mary Clark",2,Margaret Thompson,377,109,504,170,,Christopher Flores,1,,206
Duke Data V4,2,"Jessica Taylor,Richard Gonzalez",2,Karen Miller,378,109,505,172,,Karen Miller,1,,10
Duke Data V4,2,John Lee,2,Karen Miller,379,109,506,37,,Mary Flores,1,,207
Duke Data V4,2,Mary Harris,2,Margaret Rodriguez,380,109,507,173,,Andrew Miller,1,,208
Duke Data V4,2,James Rodriguez,2,Emily Miller,381,109,508,124,,Linda Smith,1,,209
Duke Data V4,2,Jennifer Williams,2,Margaret Thompson,213,109,509,119,,Christopher Flores,1,,210
Duke Data V4,2,Richard Hill,2,Karen Flores,382,109,510,174,,Charles Moore,1,,211
Duke Data V4,2,Charles King,16,Karen Miller,383,109,511,164,,Mark Ramirez,1,,212
